x,y,z,vx,vy,vz
0.0072852116611108,-0.0073012519257296,0.0511232389774815,26.353127934260947,7.967581587638223,-2.6174944545711205
0.0079111727655703,-0.0071121913805643,0.0510621134540652,26.2998076341891,8.014909506032694,-2.9583333194074566
0.0085360177032947,-0.006921976594049,0.0509929610394504,26.24228613816491,8.060944482586377,-3.298630763680849
0.0091596500440628,-0.0067306364682594,0.0509157899336962,26.180574065291108,8.105679374190691,-3.6383313592114135
0.0097819734789215,-0.0065382000909556,0.050830609537805,26.11468273309477,8.149107260301333,-3.977379809398304
0.0104028918338325,-0.006344696731746,0.050737430453948,26.0446241547811,8.19122144393191,-4.315720958897088
0.0110223090833402,-0.0061501558382185,0.0506362644855451,25.97041103635593,8.232015452601933,-4.653299803251533
0.0116401293642603,-0.0059546070320381,0.0505271246371955,25.89205677361801,8.27148303923903,-4.990061498477656
0.0122562569893882,-0.0057580801050123,0.0504100251144598,25.80957544902225,8.309618183035395,-5.325951370597997
0.0128705964612242,-0.0055606050151236,0.0502849813234912,25.72298182841487,8.346415090258326,-5.660914925124092
0.0134830524857173,-0.0053622118825292,0.0501520098705166,25.63229135764165,8.381868195014855,-5.994897856485073
0.0140935299860232,-0.0051629309855291,0.0500111285611643,25.537520159030656,8.41597215997046,-6.327846057400454
0.0147019341162774,-0.0049627927565007,0.0498623563996389,25.43868502775029,8.448721877021763,-6.659705628195114
0.0153081702753807,-0.0047618277778033,0.049705713587742,25.335803428044173,8.480112467923275,-6.990422886054477
0.0159121441207963,-0.0045600667776489,0.0495412215237373,25.228893489344124,8.510139284868206,-7.319944374218049
0.016513761582358,-0.0043575406259432,0.0493689028010598,25.11797400226227,8.53879791102326,-7.6482168711093745
0.0171129288760858,-0.0041542803300937,0.0491887812068667,25.003064414464,8.566084161017594,-7.975187399400495
0.0177095525180094,-0.003950317030788,0.0490008817204314,24.884184826422796,8.591994081385879,-8.300803235009193
0.0183035393379981,-0.0037456819977406,0.0488052305113762,24.76135598705846,8.61652395096554,-8.625011916027063
0.0188947964935937,-0.0035404066254087,0.0486018549377468,24.63459928926022,8.63967028124832,-8.94776125157672
0.0194832314838475,-0.0033345224286786,0.0483907835439231,24.50393676529593,8.661429816686137,-9.268999330596346
0.0200687521631571,-0.0031280610385214,0.0481720460583698,24.36939108210906,8.681799534951457,-9.588674530549842
0.0206512667551043,-0.0029210541976186,0.0479456733912217,24.230985536504885,8.700776647152185,-9.906735526060938
0.0212306838662892,-0.0027135337559592,0.0477116976317061,24.088744050227238,8.71835859800127,-10.223131297469507
0.0218069125001621,-0.0025055316664063,0.0474701520453991,23.94269116492765,8.734543065941141,-10.537811139308523
0.0223798620708485,-0.0022970799802356,0.0472210710713157,23.7928520370282,8.749327963223108,-10.850724668700018
0.0229494424169682,-0.0020882108426454,0.046964490318833,23.63925243247972,8.762711435941897,-11.161821833668462
0.0235155638154443,-0.0018789564882375,0.046700446564445,23.481918721416992,8.774691864025502,-11.471052921370038
0.0240781369953022,-0.001669349236471,0.0464289777483483,23.32087787271261,8.78526786118054,-11.77836856623632
0.0246370731514553,-0.0014594214870883,0.0461501229708579,23.156157448430992,8.794438274793263,-12.083719758030773
